Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.264621,40.087404,110.64,2,2,1,1,0.333,1,0,7,2010,0,0,0,1,0,0,0,0,0,1,666.0,515,22
116.501162,39.915382,55.06,1,1,1,1,0.3,1,1,30,2003,1,0,0,0,0,0,0,0,0,1,313.0,319,-1
116.344557,39.780149,84.15,2,1,1,1,0.5,0,1,7,2000,0,0,0,1,0,1,0,0,0,0,390.0,356,8
116.447318,40.042449,242.1,4,2,1,3,0.5,1,0,12,2011,0,0,0,1,0,0,0,0,0,1,1045.0,1639,-56
116.693646,39.944018,93.93,2,1,1,1,0.2,1,0,9,2010,0,0,1,0,0,0,0,0,0,1,410.0,377,7
116.265774,40.170928,35.41,1,0,0,0,0.222,1,0,17,2010,0,0,0,1,0,0,0,0,0,1,95.0,142,-49
116.419054,39.865508,58.4,2,1,1,1,0.28600000000000003,1,1,16,1993,1,0,0,0,0,0,0,0,0,1,345.0,279,18
116.617204,39.928735,51.61,1,1,1,1,0.25,1,1,28,2010,1,0,0,0,0,0,0,0,0,1,190.0,225,-18
116.391726,39.978788,59.7,3,1,1,1,0.333,0,1,6,1984,0,0,0,1,0,1,0,0,0,0,675.0,623,7
116.122491,39.939735,78.89,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,245.0,269,-10
116.34905,39.924298,50.2,2,1,1,1,0.333,0,0,4,1958,0,0,0,1,0,1,0,0,0,0,416.0,513,-23
116.655445,40.137574,61.1,1,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,165.0,182,-10
116.312131,39.970749,64.6,2,1,1,1,0.14300000000000002,1,1,16,1992,1,0,0,0,0,0,0,0,0,1,630.0,529,16
116.16711200000002,39.936388,54.38,2,1,1,1,0.333,0,0,6,1986,0,0,0,1,0,0,0,0,0,1,244.0,225,7
116.42318799999998,39.96990200000001,59.3,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,310.0,378,-22
116.333303,39.97473400000001,63.1,2,0,1,1,0.14300000000000002,1,1,12,1990,0,0,1,0,0,0,0,0,0,1,386.0,515,-33
116.26973,39.901123,45.85,1,1,1,1,0.154,1,0,16,1995,1,0,0,0,0,0,0,0,0,1,157.0,221,-41
116.487627,39.885395,71.52,2,1,1,1,0.25,0,1,6,2007,0,0,0,1,0,0,0,0,0,1,516.8,314,39
116.258053,39.844492,53.2,2,1,1,1,0.333,0,0,6,1986,0,0,0,1,0,1,0,0,0,0,258.0,196,23
116.640545,39.911057,119.0,3,2,1,1,0.5,1,1,13,2009,0,0,1,0,0,0,0,0,0,1,685.0,524,23
116.441781,39.991956,67.0,2,1,1,1,0.16699999999999998,1,0,24,1997,1,0,0,0,0,0,0,0,0,1,499.0,482,3
116.341774,39.830683,183.92,3,1,1,3,0.5,0,0,4,2006,0,0,0,1,0,0,0,0,0,1,780.0,679,12
116.43088799999998,40.000522,108.14,2,2,1,2,0.25,1,0,18,1996,1,0,0,0,0,0,0,0,0,1,670.0,575,14
116.348786,39.799417,70.0,1,1,1,1,0.5,1,0,21,2012,0,0,0,1,0,0,0,0,0,1,315.0,301,4
116.548497,39.964593,109.0,2,2,1,1,0.5,1,0,10,2009,0,0,0,1,0,0,0,0,0,1,650.0,568,12
116.444565,39.853072,90.23,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,580.0,477,17
116.34663,40.096608,60.84,2,1,1,1,0.25,1,1,11,2008,0,0,0,1,0,0,0,0,0,1,365.0,250,31
116.330345,39.984336,80.4,3,1,1,1,0.5,0,1,5,1984,0,0,0,1,0,1,0,0,0,0,1146.0,813,29
116.453086,39.898397,63.73,1,1,1,1,0.304,1,1,23,2009,1,0,0,0,0,0,0,0,0,1,400.0,418,-4
116.370835,39.867038,81.78,2,1,1,1,1.0,1,0,14,2001,0,0,1,0,0,0,0,0,0,1,588.0,508,13
116.446371,39.964132,129.41,2,2,1,1,0.375,1,1,24,1997,1,0,0,0,0,0,0,0,0,1,615.0,814,-32
116.37555,40.042102,70.26,2,1,1,1,0.333,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,500.0,418,16
116.348101,40.040414,40.02,1,0,1,1,0.5,1,0,28,2005,0,0,1,0,0,0,0,0,0,1,188.0,239,-27
116.360016,39.939659000000006,78.8,3,1,1,1,1.0,1,1,14,1993,0,0,1,0,0,1,0,0,0,0,645.0,728,-13
116.333824,39.889469,109.35,2,2,1,1,0.333,1,1,25,2003,0,0,1,0,0,0,0,0,0,1,570.0,823,-44
116.313465,39.856611,97.0,2,2,1,1,0.333,1,1,22,2006,1,0,0,0,0,0,0,0,0,1,450.0,465,-3
116.493449,39.976499,68.8,3,1,1,1,0.2,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,364.0,353,2
116.42126299999998,39.946757,52.0,1,1,1,1,0.16699999999999998,1,1,11,2002,0,0,1,0,0,0,0,0,0,1,693.0,487,29
116.342241,40.038962,100.43,2,2,1,1,0.4,1,0,20,2013,0,0,1,0,0,0,0,0,0,1,730.0,635,12
116.372382,39.958962,45.5,1,1,1,1,0.25,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,265.0,390,-47
116.571023,39.909615,57.75,1,1,1,1,0.5,0,0,7,2003,0,0,0,1,0,0,0,0,0,1,220.0,232,-5
116.437967,40.001107,81.97,2,1,1,1,1.0,1,1,12,1996,0,0,1,0,0,0,0,0,0,1,393.0,529,-34
116.298736,39.934527,43.0,1,1,1,1,0.25,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,297.0,369,-24
116.546899,39.755236,142.98,3,1,1,2,0.5,1,0,10,2009,0,0,1,0,0,0,0,0,0,1,280.0,523,-86
116.28288899999998,39.942772,67.9,2,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,383.0,445,-16
116.441781,39.991956,71.66,3,0,1,1,0.16699999999999998,1,0,24,1998,1,0,0,0,0,0,0,0,0,1,560.0,445,20
116.512554,39.929721,55.97,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,370.0,304,17
116.60503500000002,40.051164,41.76,1,1,1,1,0.333,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,116.0,199,-71
116.57395,39.92878,120.0,3,2,1,2,0.5,1,1,18,2006,0,0,1,0,0,0,0,0,0,1,407.0,476,-17
116.41356299999998,40.054842,87.01,2,1,1,1,0.5,0,1,6,2007,0,0,0,1,0,0,0,0,0,1,535.0,393,26
116.265774,40.170928,37.14,1,0,1,1,0.222,1,0,17,2011,0,0,0,1,0,0,0,0,0,1,188.0,161,14
116.228671,40.205721,89.94,2,1,1,1,0.5,0,0,4,2003,0,0,0,1,0,1,0,0,0,0,162.0,236,-46
116.423295,39.902249,104.38,1,1,1,2,0.17600000000000002,1,1,18,2000,1,0,0,0,0,0,0,0,0,1,815.0,621,23
116.337135,40.044991,62.78,1,0,1,1,0.25,1,0,19,2003,0,0,1,0,0,0,0,0,0,1,280.0,342,-22
116.30313,39.950488,75.0,2,1,1,1,0.25,1,0,17,1992,1,0,0,0,0,0,0,0,0,1,645.0,607,5
116.30313,39.950488,36.9,1,1,1,1,0.28600000000000003,1,1,21,1990,1,0,0,0,0,0,0,0,0,1,363.0,350,3
116.476213,39.897851,62.85,1,1,1,2,0.179,1,1,16,2012,0,0,1,0,0,0,0,0,0,1,458.0,494,-7
116.503568,39.91610900000001,85.61,2,2,1,1,0.5,1,1,17,2009,0,0,0,1,0,0,0,0,0,1,500.0,554,-10
116.426255,39.956607,158.38,3,2,1,2,0.25,1,1,16,2003,0,0,1,0,0,0,0,0,0,1,990.0,1231,-24
116.334045,39.757413,68.54,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,250.0,230,7
116.175983,39.767012,118.0,3,1,1,1,0.5,1,0,9,2006,0,0,0,1,0,0,0,0,0,1,338.0,260,22
116.703234,39.911017,128.19,3,2,1,2,0.5,1,1,28,2009,1,0,0,0,0,0,0,0,0,1,540.0,762,-41
116.203052,39.921408,47.59,2,0,1,1,0.333,0,0,6,1984,0,0,0,1,0,1,0,0,0,0,199.0,211,-6
116.354287,40.079237,139.0,3,1,1,2,0.5,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,440.0,536,-21
116.375444,39.812496,58.92,2,1,1,1,0.4,1,1,16,2009,0,0,0,1,0,0,0,0,0,1,162.0,288,-78
116.602008,40.055731,33.7,1,1,1,1,0.25,0,0,4,1979,0,0,0,1,0,1,0,0,0,0,157.0,92,41
116.233785,39.906862,44.5,1,1,1,1,0.25,1,0,18,1987,1,0,0,0,0,0,0,0,0,1,151.0,221,-46
116.530553,39.921425,126.51,3,2,1,1,0.25,1,1,24,2004,1,0,0,0,0,0,0,0,0,1,521.0,466,10
116.432142,39.902354,88.68,2,1,1,1,0.25,1,1,17,2005,0,0,1,0,0,0,0,0,0,1,840.0,789,5
116.530553,39.921425,74.07,2,1,1,1,0.25,1,1,24,2001,1,0,0,0,0,0,0,0,0,1,499.5,364,26
116.233785,39.906862,62.27,2,1,1,1,0.333,0,0,6,1989,0,0,0,1,0,1,0,0,0,0,185.0,267,-44
116.482498,39.912103,137.56,3,1,1,2,0.375,1,1,28,2000,1,0,0,0,0,0,0,0,0,1,710.0,662,6
116.433148,40.136715,101.78,2,2,1,1,0.5,1,0,8,2013,0,0,0,1,0,0,0,0,0,1,478.0,400,16
116.477581,39.953739,60.13,2,1,1,1,0.25,1,1,18,1992,1,0,0,0,0,0,0,0,0,1,488.0,376,22
116.260837,39.873276,68.18,2,1,1,1,0.333,1,1,22,2010,0,0,1,0,0,0,0,0,0,1,312.8,373,-19
116.348909,39.889763,55.0,2,1,1,1,0.333,0,1,5,1980,0,0,0,1,0,1,0,0,0,0,360.0,424,-17
116.612342,39.935122,88.75,2,1,1,1,0.333,1,0,29,2010,1,0,0,0,0,0,0,0,0,1,292.0,358,-22
116.192696,39.921511,57.77,2,0,1,1,0.333,0,0,6,1989,0,0,0,1,0,1,0,0,0,0,175.0,203,-16
116.491429,39.923869,143.69,3,2,1,2,1.0,1,1,18,2006,0,0,0,1,0,0,0,0,0,1,920.0,1039,-12
116.488832,39.932702,40.28,1,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,290.0,232,19
116.426878,39.998216,53.89,1,1,1,1,0.25,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,268.0,342,-27
116.512315,39.985697,109.7,2,1,1,2,0.5,1,0,22,2012,0,0,0,1,0,0,0,0,0,1,805.0,863,-7
116.388556,39.984576,50.61,2,1,1,1,0.333,0,1,6,1978,0,0,0,1,0,1,0,0,0,0,400.0,336,15
116.555729,40.162058,94.3,2,2,1,2,0.333,0,0,9,2009,0,0,1,0,0,1,0,0,0,0,355.0,229,35
116.225111,39.761305,88.88,3,1,1,1,0.5,1,0,15,2012,0,0,0,1,0,0,0,0,0,1,371.0,335,9
116.391411,39.843591,91.28,2,1,1,1,0.25,1,1,18,2005,0,0,1,0,0,0,0,0,0,1,538.0,469,12
116.35699,40.093976,104.73,2,2,1,1,0.333,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,395.0,422,-6
116.285444,39.9002,95.71,2,2,1,1,0.3,1,0,22,2003,1,0,0,0,0,0,0,0,0,1,530.0,401,24
116.578313,39.90790300000001,56.17,3,0,1,1,0.333,0,0,5,1987,0,0,0,1,0,1,0,0,0,0,322.0,222,30
116.357739,39.908038,59.14,2,1,1,1,0.25,1,1,12,1982,0,0,0,1,0,0,0,0,0,1,685.0,554,18
116.134792,39.743391,197.45,4,2,1,3,0.5,0,0,5,2000,0,0,0,1,0,1,0,0,0,0,280.0,419,-49
116.437968,39.959943,55.53,2,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,420.0,347,17
116.437104,39.971099,62.08,2,1,1,1,0.25,1,1,18,1995,0,0,1,0,0,0,0,0,0,1,410.0,464,-13
116.265066,40.166068,74.11,3,1,1,1,0.333,0,0,6,2009,0,0,0,1,0,0,0,0,0,1,343.0,253,25
116.371718,40.017544,60.15,2,1,1,1,0.333,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,254.5,335,-31
116.484508,39.93403,79.75,3,1,1,1,1.5,1,1,14,1996,0,0,1,0,0,1,0,0,0,0,405.0,435,-7
116.387828,39.852874,52.5,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,185.5,275,-48
116.47517,39.949468,58.15,2,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,399.0,374,6
116.364028,39.870465,49.56,2,1,1,1,0.333,0,0,6,1988,0,0,0,1,0,0,0,1,0,0,267.0,311,-16
116.560215,40.093,74.0,2,1,1,1,0.333,1,1,11,2007,0,0,1,0,0,0,0,0,0,1,289.0,358,-24
116.572491,39.853078,140.91,3,2,1,2,0.667,1,0,22,2005,0,0,0,1,0,0,0,0,0,1,526.0,619,-17
116.328109,39.676703,84.38,2,1,1,1,0.5,1,1,27,2014,0,0,0,1,0,0,0,0,0,1,246.0,305,-24
116.499979,39.96680300000001,52.71,3,1,1,1,0.5,0,1,5,1978,0,0,0,1,0,1,0,0,0,0,340.0,274,19
116.440513,39.893796,72.08,3,1,1,1,0.125,0,1,3,1965,0,0,0,1,0,1,0,0,0,0,643.0,570,11
116.217807,40.226415,70.24,2,1,1,1,0.333,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,250.0,174,30
116.16293799999998,39.939005,61.38,2,1,1,1,0.333,0,0,6,1991,0,0,0,1,0,1,0,0,0,0,172.0,222,-29
116.423216,39.985419,83.69,3,1,1,1,0.333,1,1,18,1987,1,0,0,0,0,0,0,0,0,1,505.0,536,-6
116.422295,40.133927,138.38,3,2,1,2,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,355.0,305,13
116.334045,39.757413,82.0,3,1,1,1,0.333,0,1,5,1995,0,0,0,1,0,1,0,0,0,0,235.0,270,-15
116.325489,39.911238,78.95,3,1,1,1,0.25,1,1,12,1988,0,0,1,0,0,0,0,0,0,1,780.0,710,8
116.683576,40.124464,116.7,3,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,0,0,1,0,0,345.0,309,10
116.518854,39.939588,88.6,2,2,1,1,0.4,1,0,27,2006,0,0,1,0,0,0,0,0,0,1,586.0,460,21
116.354135,39.916877,43.6,1,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,532.0,423,20
116.469306,39.997106,77.67,2,1,1,1,0.25,1,1,26,2003,1,0,0,0,0,0,0,0,0,1,539.0,478,11
116.490847,39.922547,57.48,2,1,1,1,0.5,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,262.0,305,-16
116.503578,39.961829,85.35,3,2,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,490.0,387,20
116.471931,40.008739,96.0,2,2,1,1,0.3,1,1,28,1998,1,0,0,0,0,0,0,0,0,1,495.0,514,-4
116.385135,39.977329,53.26,1,0,1,1,0.345,1,1,30,2010,1,0,0,0,0,0,0,0,0,1,320.0,264,17
116.343001,39.964408,60.0,2,1,1,1,0.5,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,437.0,506,-15
116.488479,39.993976,163.0,3,2,1,2,0.667,1,1,27,2006,0,0,1,0,0,0,0,0,0,1,740.0,1074,-45
116.603118,39.906824,89.98,3,1,1,1,0.5,1,0,11,2010,0,0,0,1,0,0,0,0,0,1,390.0,454,-16
116.327469,40.087515,91.44,2,1,1,1,0.5,0,0,5,2006,0,0,0,1,0,1,0,0,0,0,407.0,387,4
116.364039,39.848137,63.95,2,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,275.0,326,-18
116.260837,39.873276,61.79,2,1,1,1,0.2,1,1,9,2010,0,0,1,0,0,0,0,0,0,1,383.0,330,13
116.363306,40.08023,97.12,2,1,1,1,0.5,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,450.0,379,15
116.504397,39.92941,45.71,1,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,0,0,0,0,1,296.0,252,14
116.265669,39.894045,100.86,2,2,1,1,0.273,1,0,28,2005,1,0,0,0,0,0,0,0,0,1,300.0,421,-40
116.451019,39.927669,42.45,1,1,1,1,0.333,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,326.0,363,-11
116.661657,40.18394,154.0,4,2,1,2,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,338.0,343,-1
116.435471,40.109315,196.0,4,2,1,3,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,495.0,529,-6
116.362276,39.909851,48.48,1,1,1,1,0.125,1,1,12,1984,1,0,0,0,0,0,0,0,0,1,650.0,457,29
116.333303,39.97473400000001,54.7,2,1,1,1,0.333,0,1,6,1982,0,0,0,1,0,1,0,0,0,0,498.0,473,4
116.481662,39.878749,47.85,1,1,1,1,0.057,1,1,12,1993,0,0,1,0,0,0,0,0,0,1,168.0,235,-40
116.294695,39.918281,57.75,2,1,1,1,0.2,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,550.0,490,10
116.413621,40.013277,105.49,2,1,1,1,0.3,1,1,22,1999,1,0,0,0,0,0,0,0,0,1,446.0,590,-32
116.175983,39.767012,93.07,2,1,1,1,0.333,1,0,11,2006,0,0,0,1,0,0,0,0,0,1,270.0,266,1
116.471076,39.995318,67.0,2,1,1,1,0.333,1,1,28,2000,1,0,0,0,0,0,0,0,0,1,428.0,482,-12
116.37301399999998,39.859478,66.1,2,1,1,1,0.25,1,1,18,1998,1,0,0,0,0,0,0,0,0,1,435.0,306,29
116.452836,39.950077,238.31,3,2,1,2,0.5,1,1,27,2004,1,0,0,0,0,0,0,0,0,1,858.0,1376,-60
116.287719,39.931907,75.19,2,1,1,1,0.5,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,470.0,486,-3
116.594801,39.928019,60.67,1,2,1,1,0.2,1,1,24,2007,1,0,0,0,0,0,0,0,0,1,320.0,280,12
116.365222,39.935656,175.02,2,2,1,2,0.4,1,1,17,2009,0,0,0,1,0,0,0,0,0,1,1370.0,1806,-31
116.34386200000002,40.074863,117.63,3,1,1,2,0.5,0,1,6,2004,0,0,0,1,0,1,0,0,0,0,399.5,461,-15
116.518854,39.939588,93.3,2,2,1,1,0.5,1,0,27,2006,0,0,1,0,0,0,0,0,0,1,449.0,488,-8
116.375666,40.085379,124.65,3,2,1,2,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,480.0,366,23
116.560389,40.09493300000001,36.7,1,0,1,1,0.087,1,1,11,2006,0,0,1,0,0,0,0,0,0,1,209.5,154,26
116.328627,39.979037,40.8,1,1,1,1,0.333,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,435.0,389,10
116.512916,39.864254,125.97,3,2,1,2,0.5,1,0,11,2008,0,0,1,0,0,0,0,0,0,1,360.0,488,-35
116.413046,40.056407,98.88,4,1,1,2,0.5,0,0,5,1998,0,0,0,1,0,0,0,1,0,0,346.0,370,-7
116.448302,39.960966,118.3,2,1,1,1,0.364,1,0,25,2008,1,0,0,0,0,0,0,0,0,1,470.0,439,6
116.476576,39.936798,74.7,3,1,1,1,0.28600000000000003,1,1,18,1985,1,0,0,0,0,0,0,0,0,1,550.0,457,16
116.665923,40.186753,80.0,2,1,1,1,0.333,1,0,11,2012,0,0,0,1,0,0,0,0,0,1,282.0,258,8
116.415714,39.993021,43.92,1,1,1,1,0.25,1,1,25,1989,1,0,0,0,0,0,0,0,0,1,358.5,304,14
116.493655,39.905367,74.95,2,1,1,1,0.333,1,1,28,2006,1,0,0,0,0,0,0,0,0,1,335.0,446,-33
116.475046,39.88209000000001,56.64,2,1,1,1,0.333,0,1,5,1965,0,0,0,1,0,1,0,0,0,0,247.0,268,-8
116.40008799999998,40.113401,119.65,3,2,1,2,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,295.0,404,-37
116.175983,39.767012,118.0,3,2,1,1,0.5,1,0,16,2007,0,0,1,0,0,0,0,0,0,1,415.0,263,36
116.308494,39.968148,295.62,6,2,1,3,0.333,1,0,15,2003,1,0,0,0,0,0,0,0,0,1,2660.0,1626,38
116.420536,39.971105,97.14,3,1,1,1,0.5,0,1,7,1996,0,0,0,1,0,1,0,0,0,0,728.0,761,-4
116.455188,39.979036,115.76,3,2,1,2,0.333,1,1,24,2002,1,0,0,0,0,0,0,0,0,1,685.0,690,0
116.424846,40.1565,168.2,3,2,1,2,1.0,1,0,9,2001,0,0,0,1,0,0,0,0,0,1,550.0,453,17
116.689244,39.873245,58.77,1,1,1,1,0.333,1,1,11,2005,0,0,0,1,0,0,0,0,0,1,231.0,297,-28
116.433148,40.136715,84.0,2,1,1,1,0.5,1,0,7,2013,0,0,0,1,0,0,0,0,0,1,475.0,392,17
116.481581,39.938271,53.66,2,1,1,1,0.333,0,1,6,1982,0,0,0,1,0,1,0,0,0,0,305.0,351,-15
116.247008,39.906426,47.57,1,0,1,1,0.333,1,1,26,2005,0,0,1,0,0,0,0,0,0,1,246.0,258,-5
116.468185,40.006897,122.09,3,2,1,2,0.333,1,1,9,2001,0,0,1,0,0,0,0,0,0,1,743.0,695,6
116.315734,39.950659,62.7,2,1,1,1,0.28600000000000003,1,0,16,1986,1,0,0,0,0,0,0,0,0,1,475.0,512,-7
116.659766,40.128078,64.12,2,1,1,1,0.333,0,1,5,1985,0,0,0,1,0,1,0,0,0,0,298.0,277,6
116.497474,39.810115,63.35,2,1,1,1,0.222,1,1,24,2009,1,0,0,0,0,0,0,0,0,1,268.0,239,10
116.402185,39.961265,66.77,2,1,1,1,0.091,1,1,11,1992,0,0,1,0,0,0,0,0,0,1,690.0,590,14
116.38026200000002,39.850039,71.42,1,2,1,1,0.25,1,0,21,2005,1,0,0,0,0,0,0,0,0,1,410.0,342,16
116.489739,39.939299,157.08,3,2,1,2,0.375,1,1,29,2000,1,0,0,0,0,0,0,0,0,1,730.0,789,-8
116.426125,39.99076,76.98,2,1,1,1,0.25,1,1,16,1994,1,0,0,0,0,0,0,0,0,1,591.0,515,12
116.508181,39.807662,33.36,1,1,1,1,0.2,1,1,23,2008,1,0,0,0,0,0,0,0,0,1,149.0,133,10
116.322609,40.089206,124.2,3,2,1,2,0.5,0,0,6,2008,0,0,0,1,0,1,0,0,0,0,309.0,361,-16
116.562804,39.925582,53.83,1,1,1,1,0.5,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,270.0,225,16
116.413068,39.819779,67.24,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,0,0,1,0,0,225.0,242,-7
116.232119,40.223852,41.0,1,0,1,1,0.14300000000000002,1,1,15,2009,1,0,0,0,0,0,0,0,0,1,108.0,155,-44
116.348379,39.898284,72.65,2,1,1,1,0.231,1,1,28,2002,1,0,0,0,0,0,0,0,0,1,365.0,496,-35
116.432684,40.077562,210.0,4,3,1,3,0.5,0,0,6,2007,0,0,0,1,0,1,0,0,0,0,457.0,522,-14
116.670101,40.118729,70.58,2,1,1,1,0.5,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,191.0,250,-30
116.388491,39.965226,73.2,3,1,1,1,0.333,0,0,5,1978,0,0,0,1,0,1,0,0,0,0,809.0,780,3
116.569545,39.910974,79.66,2,2,1,1,0.28600000000000003,1,0,17,2005,0,0,1,0,0,0,0,0,0,1,303.0,361,-19
116.122491,39.939735,83.49,2,1,1,1,0.333,1,0,12,2008,0,0,1,0,0,0,0,0,0,1,395.0,305,22
116.255917,39.88042100000001,152.99,3,2,1,2,0.5,1,0,10,2005,0,0,0,1,0,0,0,0,0,1,818.0,807,1
116.603404,40.053611,56.49,2,1,1,1,0.333,0,0,5,1981,0,0,0,1,0,1,0,0,0,0,128.0,167,-30
116.478669,39.935136,50.37,2,1,1,1,0.333,0,1,6,1983,0,0,0,1,0,1,0,0,0,0,238.5,334,-40
116.431165,39.874515,27.81,1,0,0,1,0.28600000000000003,1,1,25,1992,1,0,0,0,0,0,0,0,0,1,115.0,177,-54
116.476682,39.934282,49.85,2,1,1,1,0.28600000000000003,1,1,16,1984,1,0,0,0,0,0,0,0,0,1,395.5,323,18
116.35699,40.093976,112.0,2,1,1,2,0.5,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,385.0,428,-11
116.460643,39.806976,96.38,2,1,1,1,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,236.8,332,-40
116.360877,39.902029,47.8,1,1,1,1,0.03,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,405.0,452,-11
116.553495,39.92064600000001,64.93,2,1,1,1,0.2,1,0,16,1995,1,0,0,0,0,0,0,0,0,1,358.0,282,21
116.407373,40.011061,68.56,1,1,1,1,0.2,1,1,25,2000,1,0,0,0,0,0,0,0,0,1,395.0,374,5
116.31681,39.768231,49.98,3,0,1,2,0.182,1,0,16,2012,1,0,0,0,0,0,0,0,0,1,322.0,330,-2
116.460643,39.806976,79.09,3,1,1,1,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,188.0,298,-58
116.354697,39.745721,58.72,2,1,1,1,0.5,0,0,5,1987,0,0,0,1,0,1,0,0,0,0,175.8,184,-4
116.39897,39.96307,51.4,2,0,1,1,0.333,0,1,5,1977,0,0,0,1,0,1,0,0,0,0,498.0,604,-21
116.455654,39.898084,63.81,2,1,1,1,0.3,1,1,28,2009,1,0,0,0,0,0,0,0,0,1,530.0,485,8
116.568799,39.853078,162.51,3,2,1,2,1.0,1,0,18,2008,0,0,0,1,0,0,0,0,0,1,548.0,742,-35
116.34698799999998,40.035114,35.81,1,0,1,1,0.059,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,301.0,278,7
116.352299,40.062427,74.8,3,0,1,1,0.25,1,1,22,1996,1,0,0,0,0,0,0,0,0,1,492.5,556,-13
116.412134,40.010398,66.0,1,1,1,1,0.2,1,1,25,1997,1,0,0,0,0,0,0,0,0,1,365.0,348,4
116.603118,39.906824,74.65,2,2,1,1,0.5,1,0,15,2010,0,0,1,0,0,0,0,0,0,1,323.0,360,-11
116.377737,40.012518,57.43,1,0,1,1,0.154,1,1,16,2007,0,0,1,0,0,0,0,0,0,1,275.0,297,-8
116.612342,39.935122,88.08,2,2,1,1,0.333,1,1,29,2010,1,0,0,0,0,0,0,0,0,1,419.0,334,20
116.643868,40.139456,94.0,2,1,1,1,0.25,1,1,11,2013,0,0,1,0,0,0,0,0,0,1,364.0,312,14
116.704315,39.92475,129.72,3,2,1,2,0.5,0,0,7,2002,0,0,0,1,0,0,0,0,0,1,428.0,569,-33
116.4201,39.980691,98.36,3,1,1,1,0.2,1,1,14,1998,0,0,1,0,0,0,0,0,0,1,730.0,717,1
116.410253,39.968681,179.48,4,2,1,2,0.28600000000000003,1,1,19,2001,1,0,0,0,0,0,0,0,0,1,1300.0,1077,17
116.59958,39.926589,91.43,2,2,1,1,0.333,1,0,28,2013,1,0,0,0,0,0,0,0,0,1,359.0,428,-19
116.6708,40.139004,156.8,4,2,1,2,1.0,1,1,17,2007,0,0,0,1,0,0,0,0,0,1,595.0,545,8
116.516283,39.875047,37.4,1,0,1,1,0.111,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,154.0,209,-36
116.373628,40.094838,98.48,2,1,1,1,0.5,0,0,6,2007,0,0,0,1,0,1,0,0,0,0,398.0,347,12
116.43942,40.072066,102.91,2,1,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,268.0,346,-29
